Customer_ID,Age,Gender,Marital_Status,Education,Employment_Type,Annual_Income,Loan_Amount,Loan_Term,Credit_Score,Existing_Loan,Property_Area,State,Loan_Purpose,Loan_Status,Default_Status,Interest_Rate,EMI
CUST00586,58,Female,Married,Non-Graduate,Self-Employed,879418,225211,240,564,Yes,Semiurban,Maharashtra,Home,Approved,No,14.16,3595.87
CUST00587,32,Male,Single,Graduate,Self-Employed,900780,1278361,84,554,No,Rural,Punjab,Car,Rejected,No,10.75,26670.57
CUST00588,57,Male,Single,Graduate,Self-Employed,1811754,1171164,24,840,Yes,Rural,Rajasthan,Home,Approved,No,9.06,57640.79
CUST00589,44,Male,Married,Graduate,Self-Employed,1314593,113646,12,645,Yes,Urban,Rajasthan,Business,Approved,No,9.09,10331.37
CUST00590,36,Female,Married,Non-Graduate,Salaried,1426952,315798,24,763,Yes,Urban,Tamil Nadu,Business,Approved,No,15.11,17134.67
CUST00591,33,Male,Married,Graduate,Salaried,1936857,1580814,12,563,Yes,Semiurban,Rajasthan,Business,Approved,Yes,14.51,150849.18
CUST00592,45,Female,Single,Non-Graduate,Salaried,699137,1903751,360,524,Yes,Semiurban,Karnataka,Business,Approved,Yes,11.98,24293.98
CUST00593,24,Female,Single,Graduate,Salaried,856884,1933376,360,825,Yes,Urban,Rajasthan,Education,Approved,No,12.54,25574.27
CUST00594,31,Female,Married,Graduate,Salaried,824712,1843961,240,666,Yes,Rural,Gujarat,Car,Approved,Yes,11.27,25001.04
CUST00595,52,Female,Single,Non-Graduate,Salaried,893264,779532,360,726,No,Urban,Uttar Pradesh,Education,Approved,No,10.52,8999.26
CUST00596,27,Male,Single,Graduate,Salaried,1041344,973945,180,698,No,Semiurban,Punjab,Car,Approved,No,15.24,17779.91
CUST00597,31,Female,Single,Graduate,Salaried,1806872,1218311,120,613,No,Semiurban,Karnataka,Car,Rejected,No,8.13,18406.65
CUST00598,48,Male,Married,Graduate,Self-Employed,1641852,205683,36,843,Yes,Urban,Tamil Nadu,Home,Approved,No,10.77,7559.42
CUST00599,43,Female,Married,Graduate,Self-Employed,1978602,956323,180,806,No,Urban,Gujarat,Business,Approved,No,10.1,13361.96
CUST00600,43,Male,Single,Graduate,Salaried,807847,682259,24,641,Yes,Urban,Gujarat,Car,Approved,No,11.48,34954.4
CUST00601,48,Female,Single,Non-Graduate,Self-Employed,1303913,586437,24,676,Yes,Semiurban,Uttar Pradesh,Business,Approved,No,11.12,29869.19
CUST00602,46,Male,Single,Non-Graduate,Salaried,1097048,1460822,360,626,Yes,Rural,Maharashtra,Business,Approved,No,11.67,18264.33
CUST00603,45,Female,Single,Graduate,Salaried,1524070,1419909,36,548,Yes,Urban,Karnataka,Business,Approved,No,8.26,49215.62
CUST00604,49,Female,Single,Non-Graduate,Self-Employed,1272930,1861840,120,485,No,Semiurban,Uttar Pradesh,Education,Approved,Yes,11.62,33544.15
CUST00605,39,Male,Married,Non-Graduate,Salaried,1293762,1956039,12,545,Yes,Semiurban,Gujarat,Business,Approved,No,9.18,177966.95
CUST00606,53,Female,Single,Non-Graduate,Salaried,752433,616956,180,601,Yes,Semiurban,Tamil Nadu,Car,Rejected,No,8.66,7879.9
CUST00607,56,Female,Single,Graduate,Salaried,627236,1505465,120,600,No,Urban,Uttar Pradesh,Education,Approved,No,7.58,22055.06
CUST00608,34,Female,Single,Graduate,Salaried,1858987,1044170,48,639,No,Urban,Maharashtra,Business,Approved,No,13.86,33813.71
CUST00609,34,Male,Married,Graduate,Salaried,1748459,662492,60,673,No,Rural,Gujarat,Home,Approved,No,10.85,17031.57
CUST00610,55,Female,Married,Non-Graduate,Salaried,1979122,261830,360,486,Yes,Semiurban,Uttar Pradesh,Business,Rejected,No,12.64,3485.25
CUST00611,50,Female,Single,Non-Graduate,Salaried,940829,1295077,12,717,No,Urban,Karnataka,Business,Approved,Yes,13.55,122546.66
CUST00612,48,Male,Married,Graduate,Self-Employed,1793445,1515461,48,818,Yes,Semiurban,Maharashtra,Education,Approved,No,13.11,48128.52
CUST00613,37,Male,Married,Graduate,Self-Employed,1861793,215140,12,632,Yes,Semiurban,Karnataka,Car,Approved,No,11.23,19941.69
CUST00614,23,Male,Married,Non-Graduate,Salaried,485195,1842725,12,462,No,Rural,Karnataka,Business,Approved,No,10.49,169668.9
CUST00615,36,Male,Married,Non-Graduate,Self-Employed,775762,1239083,360,728,No,Urban,Karnataka,Education,Approved,No,10.38,14159.97
CUST00616,50,Male,Married,Graduate,Salaried,816036,275160,12,666,No,Urban,Uttar Pradesh,Education,Approved,No,12.76,25855.87
CUST00617,49,Female,Married,Non-Graduate,Salaried,1374571,1281897,120,804,Yes,Semiurban,Maharashtra,Car,Approved,No,11.45,22913.91
CUST00618,35,Female,Single,Non-Graduate,Salaried,1494266,611672,120,810,Yes,Semiurban,Uttar Pradesh,Education,Approved,No,14.64,12559.67
CUST00619,45,Female,Married,Non-Graduate,Salaried,1580346,571998,48,735,Yes,Rural,Uttar Pradesh,Car,Approved,No,14.87,19004.63
CUST00620,58,Male,Married,Non-Graduate,Self-Employed,993392,656217,24,722,Yes,Rural,Uttar Pradesh,Home,Approved,No,8.54,32012.45
CUST00621,58,Female,Single,Non-Graduate,Self-Employed,628988,1699017,36,818,Yes,Rural,Gujarat,Business,Approved,No,8.23,58847.34
CUST00622,43,Male,Single,Non-Graduate,Self-Employed,380553,1857992,180,511,Yes,Rural,Rajasthan,Education,Rejected,No,12.67,29939.48
CUST00623,45,Male,Single,Non-Graduate,Self-Employed,760696,125388,180,533,No,Rural,Delhi,Home,Approved,No,9.71,1711.2
CUST00624,27,Female,Single,Graduate,Salaried,1080438,605689,84,817,Yes,Rural,Gujarat,Education,Approved,No,7.17,10829.58
CUST00625,42,Male,Married,Graduate,Self-Employed,1508144,568727,360,666,No,Semiurban,Maharashtra,Education,Approved,No,15,8688.88
CUST00626,37,Male,Married,Non-Graduate,Salaried,519278,1825767,240,791,No,Rural,Delhi,Home,Approved,Yes,9.04,21361.47
CUST00627,38,Female,Married,Non-Graduate,Salaried,1400139,1742367,240,846,No,Semiurban,Delhi,Education,Approved,No,15.36,29562.16
CUST00628,30,Male,Married,Non-Graduate,Self-Employed,1905277,282601,48,636,No,Semiurban,Delhi,Education,Approved,Yes,13.46,9057.36
CUST00629,30,Male,Single,Graduate,Salaried,899983,1226410,12,468,No,Urban,Rajasthan,Home,Approved,No,13.86,116365.87
CUST00630,27,Female,Married,Graduate,Self-Employed,1863191,1132660,12,626,Yes,Semiurban,Uttar Pradesh,Education,Approved,No,8.81,102703.95
CUST00631,58,Male,Married,Non-Graduate,Self-Employed,593554,1350035,360,549,Yes,Semiurban,Punjab,Car,Rejected,No,9.11,13999.11
CUST00632,47,Male,Single,Graduate,Self-Employed,1451079,1733505,60,845,Yes,Rural,Tamil Nadu,Education,Approved,No,11.69,45778.98
CUST00633,53,Female,Married,Non-Graduate,Self-Employed,1391902,155111,24,682,Yes,Semiurban,Maharashtra,Business,Approved,No,8.55,7568.12
CUST00634,21,Female,Married,Non-Graduate,Self-Employed,1955796,1547618,84,525,No,Rural,Punjab,Education,Approved,Yes,9.75,30998.42
CUST00635,54,Female,Married,Non-Graduate,Salaried,1259920,479667,120,714,No,Rural,Rajasthan,Business,Approved,No,9.89,7950.48
CUST00636,24,Female,Married,Non-Graduate,Self-Employed,594966,1761163,12,733,No,Rural,Rajasthan,Business,Approved,No,8.44,159150.43
CUST00637,37,Male,Single,Non-Graduate,Self-Employed,1840821,212982,84,655,Yes,Urban,Tamil Nadu,Education,Approved,No,8.85,4106.24
CUST00638,24,Male,Single,Non-Graduate,Salaried,305423,348185,180,672,Yes,Rural,Delhi,Home,Approved,No,14.1,6025.53
CUST00639,46,Female,Single,Non-Graduate,Self-Employed,520197,1973928,60,833,Yes,Semiurban,Uttar Pradesh,Car,Approved,No,8.5,46880.79
CUST00640,24,Male,Single,Graduate,Self-Employed,664071,1426401,120,501,Yes,Rural,Tamil Nadu,Car,Approved,Yes,7.26,20516.4
CUST00641,21,Male,Single,Non-Graduate,Salaried,871256,284386,360,788,No,Rural,Punjab,Education,Approved,No,12.66,3790.23
CUST00642,27,Female,Married,Graduate,Salaried,386833,1442291,84,816,No,Rural,Punjab,Home,Approved,No,15.78,36136.26
CUST00643,50,Female,Married,Non-Graduate,Self-Employed,917912,1295129,48,593,Yes,Urban,Tamil Nadu,Home,Approved,No,9.98,37753.01
CUST00644,29,Male,Single,Non-Graduate,Salaried,975435,511792,120,822,Yes,Semiurban,Rajasthan,Car,Approved,No,8.07,7706.73
CUST00645,55,Female,Single,Graduate,Self-Employed,277454,551174,360,518,No,Urban,Maharashtra,Home,Approved,No,12.13,7102.49
CUST00646,28,Female,Single,Graduate,Salaried,1506170,834625,240,548,No,Semiurban,Karnataka,Education,Approved,No,15.16,14021.7
CUST00647,44,Female,Married,Non-Graduate,Self-Employed,1760473,701844,360,845,No,Urban,Uttar Pradesh,Education,Approved,No,14.06,10172.84
CUST00648,39,Male,Single,Graduate,Self-Employed,1601320,245246,360,474,No,Semiurban,Punjab,Home,Approved,No,12.6,3256.32
CUST00649,56,Female,Married,Non-Graduate,Self-Employed,1109164,1649024,120,828,Yes,Urban,Punjab,Education,Approved,No,9.84,27263.86
CUST00650,47,Male,Married,Non-Graduate,Salaried,1764718,296242,60,502,No,Rural,Tamil Nadu,Business,Rejected,Yes,11.88,7870.16
CUST00651,52,Male,Married,Graduate,Self-Employed,1145439,561083,120,600,No,Urban,Uttar Pradesh,Car,Rejected,Yes,7.82,8332.08
CUST00652,34,Male,Married,Graduate,Salaried,237641,67633,36,593,No,Urban,Tamil Nadu,Education,Approved,No,13.11,2617.58
CUST00653,38,Female,Single,Graduate,Self-Employed,1802575,1062384,24,506,No,Rural,Delhi,Home,Approved,Yes,13.53,56244.38
CUST00654,48,Female,Married,Graduate,Self-Employed,1617616,1902022,60,488,Yes,Rural,Uttar Pradesh,Car,Approved,No,15.69,56569.3
CUST00655,49,Female,Married,Non-Graduate,Self-Employed,1916118,916964,48,558,Yes,Semiurban,Delhi,Education,Rejected,No,9.34,26240.45
CUST00656,36,Female,Single,Graduate,Self-Employed,812121,99104,60,630,Yes,Semiurban,Punjab,Car,Approved,Yes,7.17,2243.88
CUST00657,55,Female,Married,Graduate,Self-Employed,518420,1009125,180,491,Yes,Semiurban,Rajasthan,Home,Rejected,Yes,11.91,15621.82
CUST00658,51,Male,Married,Graduate,Salaried,481685,913663,48,635,Yes,Urban,Delhi,Business,Approved,No,13.36,29206.76
CUST00659,24,Male,Married,Graduate,Salaried,1724102,1166964,240,847,Yes,Semiurban,Uttar Pradesh,Business,Approved,No,14.11,18583.9
CUST00660,57,Male,Single,Graduate,Salaried,1293389,1638878,120,672,No,Urban,Gujarat,Education,Approved,No,8.74,25593.81
CUST00661,37,Female,Married,Non-Graduate,Self-Employed,1941134,1191154,360,571,No,Urban,Uttar Pradesh,Business,Approved,No,9.36,12599.76
CUST00662,59,Male,Married,Non-Graduate,Self-Employed,864180,739115,120,582,No,Semiurban,Tamil Nadu,Education,Approved,Yes,11.61,13310.23
CUST00663,46,Male,Single,Graduate,Salaried,486214,614678,180,612,No,Semiurban,Delhi,Car,Rejected,Yes,9.98,8526.95
CUST00664,59,Female,Single,Graduate,Self-Employed,1128626,1384431,84,664,Yes,Urban,Maharashtra,Education,Approved,No,14.74,33486.75
CUST00665,24,Female,Married,Non-Graduate,Self-Employed,542703,1190234,180,670,No,Rural,Gujarat,Education,Approved,Yes,11.26,17780.77
CUST00666,50,Male,Married,Graduate,Self-Employed,404615,107993,36,684,Yes,Rural,Rajasthan,Education,Approved,No,14.2,4277.72
CUST00667,50,Male,Single,Non-Graduate,Salaried,1725233,255768,360,780,No,Urban,Karnataka,Business,Approved,No,12.23,3317.17
CUST00668,42,Female,Married,Non-Graduate,Salaried,1814650,1256861,360,595,No,Semiurban,Tamil Nadu,Education,Rejected,No,13.96,18112.76
CUST00669,31,Female,Single,Graduate,Salaried,1998870,821148,12,688,No,Urban,Tamil Nadu,Home,Approved,No,9.99,75265.06
CUST00670,22,Female,Married,Non-Graduate,Salaried,599953,1072460,84,525,Yes,Urban,Maharashtra,Education,Rejected,No,14.48,25708.4
CUST00671,32,Female,Single,Graduate,Salaried,1171741,1549576,12,458,No,Semiurban,Karnataka,Car,Rejected,No,9.47,141360.07
CUST00672,50,Male,Married,Graduate,Self-Employed,1038003,843853,240,523,Yes,Rural,Punjab,Home,Approved,No,11.91,11891.3
CUST00673,56,Male,Single,Non-Graduate,Self-Employed,1536230,792296,24,850,Yes,Urban,Karnataka,Car,Approved,No,8.93,38908.34
CUST00674,38,Female,Single,Non-Graduate,Self-Employed,481570,592015,24,702,No,Rural,Rajasthan,Car,Approved,No,11.28,30232.23
CUST00675,46,Male,Single,Graduate,Self-Employed,1285841,948850,120,679,Yes,Rural,Rajasthan,Car,Approved,Yes,9.86,15703.47
CUST00676,27,Male,Single,Non-Graduate,Salaried,1497897,1627222,24,456,Yes,Semiurban,Gujarat,Home,Approved,Yes,9.4,80547.49
CUST00677,21,Female,Single,Graduate,Salaried,266150,1425828,360,623,No,Urban,Punjab,Home,Approved,No,15.7,22615.22
CUST00678,46,Male,Married,Non-Graduate,Self-Employed,1860176,307681,180,590,No,Urban,Tamil Nadu,Business,Approved,No,8.44,3873.36
CUST00679,43,Male,Married,Non-Graduate,Salaried,1338189,144018,84,617,No,Rural,Delhi,Home,Rejected,No,14.09,3405.51
CUST00680,46,Male,Single,Graduate,Self-Employed,537054,1485177,120,619,No,Rural,Rajasthan,Education,Rejected,No,15.86,32005.56
CUST00681,26,Female,Married,Graduate,Self-Employed,321826,1392630,120,842,No,Semiurban,Maharashtra,Car,Approved,No,7.18,19937.82
CUST00682,26,Female,Married,Graduate,Self-Employed,759723,1749752,84,732,No,Rural,Maharashtra,Business,Approved,No,13.29,40208.88
CUST00683,28,Male,Married,Non-Graduate,Self-Employed,650348,279104,360,571,Yes,Semiurban,Maharashtra,Home,Approved,Yes,9.28,2933.69
CUST00684,44,Female,Married,Graduate,Salaried,1458593,892186,240,643,No,Urban,Uttar Pradesh,Car,Approved,No,7.36,9189.52
CUST00685,42,Female,Married,Graduate,Self-Employed,1199554,243510,240,454,No,Semiurban,Punjab,Home,Approved,No,10.63,3171.72
CUST00686,39,Female,Married,Non-Graduate,Salaried,334055,1208423,120,478,Yes,Rural,Punjab,Business,Approved,No,15.42,25598.43
CUST00687,57,Male,Single,Non-Graduate,Self-Employed,690457,1543293,240,614,No,Urban,Rajasthan,Home,Approved,No,7.11,15574.4
CUST00688,38,Male,Married,Graduate,Self-Employed,876022,504162,360,788,Yes,Semiurban,Rajasthan,Home,Approved,No,12.29,6563.91
CUST00689,51,Female,Married,Graduate,Self-Employed,1009942,874899,36,585,No,Urban,Maharashtra,Car,Approved,No,11.51,32694.49
CUST00690,57,Male,Married,Graduate,Self-Employed,1982123,985129,36,814,No,Semiurban,Punjab,Education,Approved,No,14.86,39563.88
CUST00691,50,Male,Single,Graduate,Salaried,896358,1394613,12,770,Yes,Rural,Punjab,Home,Approved,No,7.76,125236.25
CUST00692,53,Male,Married,Non-Graduate,Self-Employed,1698638,1174905,60,791,No,Rural,Rajasthan,Business,Approved,No,13.13,32437.17
CUST00693,30,Male,Married,Non-Graduate,Salaried,1342647,1129583,48,594,Yes,Urban,Uttar Pradesh,Home,Approved,No,13.12,35883.09
CUST00694,57,Male,Married,Graduate,Self-Employed,1555267,1058806,24,776,No,Urban,Delhi,Home,Approved,No,13.02,55604.96
CUST00695,32,Female,Single,Graduate,Self-Employed,1041052,744892,240,666,No,Urban,Delhi,Education,Approved,No,15.48,12712.82
CUST00696,50,Male,Married,Graduate,Self-Employed,346389,1414973,36,750,Yes,Semiurban,Gujarat,Car,Approved,No,14.41,56296.27
CUST00697,47,Male,Single,Non-Graduate,Salaried,1888472,1110899,180,581,No,Rural,Punjab,Business,Rejected,Yes,7.38,13003.69
CUST00698,59,Male,Married,Graduate,Self-Employed,469708,947767,84,741,No,Urban,Tamil Nadu,Car,Approved,No,11.24,20160.36
CUST00699,29,Female,Single,Graduate,Self-Employed,1931281,1210932,60,519,Yes,Urban,Delhi,Car,Approved,Yes,10.58,30858.58
CUST00700,41,Female,Single,Non-Graduate,Self-Employed,838112,685232,12,701,No,Urban,Gujarat,Car,Approved,No,9.79,62693.02
CUST00701,32,Female,Single,Non-Graduate,Self-Employed,1211727,254451,48,724,Yes,Semiurban,Karnataka,Home,Approved,No,11.06,7646.25
CUST00702,49,Male,Married,Graduate,Self-Employed,454444,1377176,36,813,No,Urban,Tamil Nadu,Education,Approved,No,10.46,50259.27
CUST00703,53,Female,Single,Graduate,Salaried,803561,605655,12,631,Yes,Urban,Punjab,Home,Approved,No,10.89,55967.57
CUST00704,35,Female,Single,Non-Graduate,Salaried,1061291,1153200,60,616,No,Semiurban,Delhi,Business,Rejected,No,15.81,34413.41
CUST00705,22,Female,Single,Graduate,Self-Employed,411837,453322,84,540,Yes,Semiurban,Uttar Pradesh,Education,Rejected,No,7.8,8343.28
CUST00706,59,Female,Single,Graduate,Self-Employed,310017,1333141,24,651,Yes,Urban,Karnataka,Car,Rejected,No,15.3,72545.09
CUST00707,38,Male,Married,Non-Graduate,Salaried,323618,118008,36,795,No,Urban,Gujarat,Education,Approved,No,11.32,4391.21
CUST00708,23,Female,Married,Non-Graduate,Self-Employed,659297,427539,84,468,No,Semiurban,Delhi,Business,Approved,No,12.61,9582.47
CUST00709,27,Female,Married,Non-Graduate,Salaried,1373917,166492,48,488,Yes,Rural,Punjab,Home,Approved,No,14.47,5476.2
CUST00710,38,Male,Married,Graduate,Self-Employed,1220154,122240,240,575,No,Semiurban,Delhi,Home,Rejected,No,10.24,1552.45
CUST00711,58,Male,Single,Non-Graduate,Self-Employed,1015862,1425035,60,622,Yes,Rural,Rajasthan,Car,Approved,Yes,10.87,36659.03
CUST00712,57,Female,Married,Non-Graduate,Salaried,1979468,1036753,48,590,No,Urban,Karnataka,Home,Rejected,No,10.69,30834.76
CUST00713,53,Male,Single,Graduate,Self-Employed,752076,775947,24,691,No,Urban,Delhi,Home,Approved,No,10.37,39036.6
CUST00714,51,Female,Married,Graduate,Salaried,950865,322900,84,669,Yes,Rural,Maharashtra,Business,Approved,No,15.33,7969.1
CUST00715,31,Male,Married,Non-Graduate,Salaried,641759,511227,360,575,Yes,Semiurban,Uttar Pradesh,Education,Approved,No,14.46,7580.36
CUST00716,24,Male,Married,Non-Graduate,Salaried,1082554,1397098,24,507,No,Urban,Rajasthan,Home,Approved,Yes,7.98,67503.12
CUST00717,38,Female,Single,Graduate,Self-Employed,1812838,185327,120,597,No,Rural,Rajasthan,Business,Approved,No,7.97,2775.27
CUST00718,24,Male,Married,Graduate,Salaried,1093741,699991,36,766,No,Semiurban,Delhi,Business,Approved,No,10.85,25773.28
CUST00719,54,Female,Married,Non-Graduate,Salaried,740659,892981,240,832,No,Rural,Uttar Pradesh,Car,Approved,Yes,7.89,9592.1
CUST00720,49,Male,Married,Non-Graduate,Self-Employed,622845,215575,60,810,No,Semiurban,Rajasthan,Business,Approved,No,12.57,5851.06
CUST00721,44,Female,Single,Graduate,Self-Employed,906544,1958802,180,450,Yes,Semiurban,Tamil Nadu,Car,Approved,No,8.29,24414.29
CUST00722,42,Male,Married,Non-Graduate,Self-Employed,524060,1093445,84,836,No,Semiurban,Karnataka,Home,Approved,Yes,11.7,23678.29
CUST00723,22,Male,Married,Graduate,Self-Employed,1846836,1598075,360,797,No,Semiurban,Tamil Nadu,Car,Approved,No,7.06,13841.11
CUST00724,26,Male,Single,Non-Graduate,Self-Employed,1441835,543948,180,639,Yes,Rural,Gujarat,Business,Approved,No,9.85,7486.84
CUST00725,45,Male,Single,Graduate,Self-Employed,475128,1405833,36,640,Yes,Rural,Tamil Nadu,Education,Approved,No,13.09,54386.21
CUST00726,41,Male,Married,Graduate,Salaried,1019471,1696933,36,818,Yes,Rural,Uttar Pradesh,Education,Approved,No,11.36,63201.33
CUST00727,36,Female,Married,Non-Graduate,Self-Employed,809719,279189,60,761,No,Rural,Maharashtra,Home,Approved,No,15.8,8329.14
CUST00728,51,Male,Married,Non-Graduate,Salaried,1070123,448465,360,566,Yes,Rural,Rajasthan,Home,Approved,No,14.87,6802.96
CUST00729,34,Female,Single,Graduate,Self-Employed,1045038,301051,36,583,Yes,Semiurban,Uttar Pradesh,Education,Rejected,Yes,10.23,10928.99
CUST00730,59,Female,Single,Non-Graduate,Salaried,1652408,986705,180,507,Yes,Urban,Rajasthan,Car,Rejected,No,7.41,11574.6
CUST00731,48,Female,Single,Non-Graduate,Salaried,1089097,699829,360,493,Yes,Urban,Punjab,Home,Approved,No,14.61,10464.39
CUST00732,52,Male,Married,Non-Graduate,Self-Employed,1878237,763936,180,622,No,Rural,Maharashtra,Business,Approved,No,15.2,13920.61
CUST00733,48,Female,Single,Graduate,Self-Employed,1429720,1610354,24,609,No,Rural,Rajasthan,Home,Rejected,No,14.39,86408.91
CUST00734,29,Male,Married,Non-Graduate,Salaried,450195,830641,48,622,No,Urban,Tamil Nadu,Car,Approved,No,8.15,22946.46
CUST00735,42,Female,Single,Non-Graduate,Self-Employed,1392324,321830,360,766,Yes,Semiurban,Punjab,Home,Approved,No,15.98,5179.68
CUST00736,52,Female,Single,Graduate,Self-Employed,1652608,1604205,12,752,Yes,Rural,Punjab,Business,Approved,No,9.33,146156.44
CUST00737,25,Female,Single,Non-Graduate,Salaried,232733,365507,48,598,Yes,Semiurban,Gujarat,Business,Approved,No,13.52,11732.77
CUST00738,43,Female,Married,Non-Graduate,Salaried,1989616,409687,48,529,Yes,Urban,Punjab,Business,Approved,No,15.17,13714.27
CUST00739,25,Female,Married,Graduate,Salaried,726338,1754597,360,823,Yes,Urban,Punjab,Car,Approved,No,9.12,18208.82
CUST00740,52,Male,Married,Graduate,Self-Employed,309996,1274491,240,662,Yes,Rural,Delhi,Car,Approved,No,15.17,21422.07
CUST00741,30,Female,Married,Non-Graduate,Self-Employed,758221,1718537,36,652,No,Semiurban,Maharashtra,Business,Approved,No,9.79,61757.54
CUST00742,59,Female,Single,Non-Graduate,Self-Employed,749239,504179,24,701,No,Rural,Tamil Nadu,Business,Approved,No,15.79,27641.61
CUST00743,35,Male,Married,Graduate,Self-Employed,756701,1080596,240,678,Yes,Urban,Uttar Pradesh,Car,Approved,No,9.53,13084.22
CUST00744,27,Male,Single,Graduate,Salaried,1414449,92828,240,613,No,Semiurban,Tamil Nadu,Car,Rejected,No,15.58,1592
CUST00745,49,Male,Married,Non-Graduate,Self-Employed,1959555,885036,12,676,Yes,Rural,Tamil Nadu,Car,Approved,No,7.48,79269.72
CUST00746,23,Female,Married,Non-Graduate,Salaried,1150417,322670,84,596,Yes,Rural,Delhi,Education,Approved,Yes,13.38,7439.08
CUST00747,39,Female,Single,Non-Graduate,Self-Employed,1099005,1953918,360,469,No,Rural,Karnataka,Car,Approved,Yes,11.79,24624.79
CUST00748,30,Female,Single,Graduate,Self-Employed,1236580,1124168,180,496,Yes,Urban,Rajasthan,Business,Approved,No,11.3,16831.29
CUST00749,48,Female,Married,Non-Graduate,Salaried,633816,341126,36,682,No,Rural,Rajasthan,Education,Approved,No,9.01,12037.01
CUST00750,49,Female,Married,Graduate,Self-Employed,1961711,836639,240,754,Yes,Semiurban,Uttar Pradesh,Car,Approved,No,13.35,12793.6
CUST00751,35,Female,Single,Graduate,Self-Employed,1470464,1330617,24,463,Yes,Rural,Punjab,Business,Rejected,Yes,8.72,65111.53
CUST00752,55,Male,Single,Graduate,Salaried,985332,1449453,84,592,No,Urban,Gujarat,Home,Rejected,Yes,11.98,31725.77
CUST00753,26,Male,Single,Non-Graduate,Self-Employed,1994029,804296,12,450,Yes,Rural,Uttar Pradesh,Education,Rejected,Yes,9.28,73244.56
CUST00754,32,Female,Single,Non-Graduate,Salaried,967950,174982,120,822,Yes,Urban,Karnataka,Business,Approved,No,15.6,3732.95
CUST00755,58,Female,Single,Non-Graduate,Salaried,366472,1355487,36,503,Yes,Urban,Rajasthan,Home,Approved,Yes,7.26,45853.11
CUST00756,33,Female,Married,Graduate,Salaried,597710,1167195,120,823,No,Semiurban,Gujarat,Business,Approved,No,8.8,18286.06
CUST00757,49,Female,Married,Non-Graduate,Salaried,411760,1783264,48,708,Yes,Semiurban,Uttar Pradesh,Car,Approved,No,9.18,50793.3
CUST00758,39,Female,Married,Graduate,Self-Employed,322744,358623,240,593,Yes,Rural,Gujarat,Car,Approved,No,10.73,4700.95
CUST00759,23,Male,Married,Graduate,Self-Employed,1978627,1600219,60,461,Yes,Urban,Tamil Nadu,Home,Rejected,Yes,9.09,38791.98
CUST00760,28,Male,Single,Graduate,Self-Employed,1750522,1249751,36,779,No,Urban,Maharashtra,Car,Approved,No,11.42,46608.77
CUST00761,28,Female,Single,Graduate,Salaried,1291577,220963,180,673,No,Semiurban,Tamil Nadu,Business,Approved,No,14.85,3961.99
CUST00762,40,Male,Single,Graduate,Self-Employed,791652,1240402,84,721,No,Semiurban,Delhi,Home,Approved,No,13.41,28628.18
CUST00763,24,Female,Married,Graduate,Self-Employed,1111420,1853919,24,807,No,Rural,Punjab,Business,Approved,No,12.22,96125.7
CUST00764,41,Female,Single,Non-Graduate,Self-Employed,1031460,917869,36,605,No,Urban,Rajasthan,Business,Rejected,No,7.8,31462.51
CUST00765,23,Female,Single,Graduate,Self-Employed,438506,1197116,180,822,Yes,Semiurban,Gujarat,Business,Approved,No,13.25,19868.8
CUST00766,28,Male,Married,Non-Graduate,Salaried,953019,909414,360,457,No,Rural,Uttar Pradesh,Car,Approved,No,8.5,8967.83
CUST00767,43,Male,Married,Graduate,Salaried,630789,1725611,120,571,No,Urban,Punjab,Car,Approved,No,14.08,34627.26
CUST00768,36,Female,Married,Non-Graduate,Self-Employed,1904742,236994,360,797,Yes,Urban,Maharashtra,Business,Approved,No,9.25,2485.15
CUST00769,33,Male,Single,Non-Graduate,Salaried,1110775,360375,84,613,No,Semiurban,Uttar Pradesh,Education,Rejected,No,10.75,7518.54
CUST00770,23,Male,Single,Non-Graduate,Self-Employed,1960574,79301,12,539,Yes,Rural,Rajasthan,Business,Rejected,Yes,10.15,7279.17
CUST00771,29,Female,Married,Non-Graduate,Self-Employed,1901165,1321300,240,585,No,Semiurban,Gujarat,Business,Rejected,No,14.73,21724.37
CUST00772,34,Male,Married,Graduate,Self-Employed,1112727,1612579,36,635,Yes,Rural,Gujarat,Home,Approved,Yes,8.14,55732.52
CUST00773,33,Male,Single,Graduate,Salaried,699722,1094327,60,765,Yes,Urban,Tamil Nadu,Business,Approved,Yes,12.09,29264.13
CUST00774,27,Female,Married,Graduate,Self-Employed,1933693,243783,120,627,No,Rural,Maharashtra,Car,Approved,Yes,8.28,3713.63
CUST00775,35,Female,Single,Graduate,Salaried,758924,1795259,120,477,No,Rural,Maharashtra,Home,Rejected,Yes,13.34,34917.79
CUST00776,27,Male,Married,Non-Graduate,Salaried,1984033,68752,36,669,Yes,Rural,Rajasthan,Education,Approved,No,15.15,2777.77
CUST00777,58,Female,Married,Non-Graduate,Self-Employed,379352,1065416,48,806,Yes,Rural,Gujarat,Home,Approved,Yes,10.91,31882.57
CUST00778,54,Male,Married,Non-Graduate,Salaried,1010694,787565,360,490,Yes,Rural,Punjab,Education,Rejected,Yes,11.39,9662.99
CUST00779,42,Female,Single,Graduate,Salaried,393283,1983460,120,677,Yes,Semiurban,Maharashtra,Home,Approved,No,15.35,41900.59
CUST00780,44,Female,Single,Non-Graduate,Self-Employed,1172346,718755,180,641,Yes,Rural,Maharashtra,Home,Approved,No,11.69,10994.95
